Site Id,Account Number,Category,Customer,Property ID,Lot,Unit,Street Number,Street,Suburb,Postcode,Zone,Lat,Lng,Total Bins,Run Flags,Parent Site ID,Parent Site Address,120L Street Recycling,240L Street Litter,240L Street Recycling,Count of 120L Street Recycling,Count of 240L Street Litter,Count of 240L Street Recycling,All Runs for Deliveries,All Runs for Street Litter,All Runs for Street Recycling
8029260,,Street Litter,None,,,PODS,,KERFERD AVENUE,SORRENTO,3943,,-38.340337,144.740023,0,,,,,,,0,0,0,,,
8029261,,Street Litter,None,,,PODS,,EDWARD STREET,SOMERVILLE,3912,,-38.224524,145.173106,0,,,,,,,0,0,0,,,
8029263,,Street Litter,None,,,PODS,,RANGER CARPARK POINT NEPEAN ROAD,RYE,3941,,-38.370517,144.824869,0,,,,,,,0,0,0,,,
8029264,,Street Litter,None,,,PODS,,VANCOUVER STREET (UNDERGROUND CARPARK SHIRE),MORNINGTON,3931,,-38.217348,145.035996,0,,,,,,,0,0,0,,,
8142319,,Street Litter,None,,,,RESERVE,OLIVIA WAY,HASTINGS,3915,,-38.31035007,145.17353,0,,,,,,,0,0,0,,,
8711971,,Street Litter,None,,,3,21,Worwong Avenue - Preschool,SOMERVILLE,3912,,-38.231549,145.170042,0,,,,,,,0,0,0,,,
9108087,,Street Litter,None,999,,,80,Community Hub Besgrove Street,ROSEBUD,3939,,-38.371011,144.893946,0,,,,,,,0,0,0,,,
9631879,,Street Litter,None,1,,,143,Point Nepean Road - Electoral Office,DROMANA,3936,,-38.331662,144.968516,0,,,,,,,0,0,0,,,
10168632,,Street Litter,None,1093,,,,Sorrento Tennis Club 868 Melbourne Road,SORRENTO,3943,,-38.337729,144.736041,0,Street Litter=,,,,,,0,0,0,,"242 - SOUTH MON,242 - SOUTH SUN",
10168742,,Street Litter,None,2003,,,,Tanti Creek Carpark Esplanade,MORNINGTON,3931,,-38.213373,145.042183,0,,,,,,,0,0,0,,,
10168744,,Street Litter,None,1094,,,,L S Car Park Opposite Rescue Squad Esplanade,MORNINGTON,3931,,-38.215588,145.036377,0,,,,,,,0,0,0,,240 - NORTH WED,
10168745,1095,Street Litter,None,1095,,,,R/S Car Park Opposite Rescue Squad Esplanade,MORNINGTON,3931,,-38.215398,145.037231,0,,,,,,,0,0,0,,240 - NORTH WED,
10168747,Car Park  opposite,Street Litter,None,1097,,,802,Esplanade,MORNINGTON,3931,,-38.21479,145.039262,0,,,,,,,0,0,0,,,
10168748,,Street Litter,None,1098,,,,Mills Beach Carpark Esplanade,MORNINGTON,3931,,-38.213777,145.043423,0,,,,,,,0,0,0,,,
10168750,,Street Litter,None,1099,,,,Car Park Opp Bath Street,MORNINGTON,3931,,-38.213875,145.045019,0,,,,,,,0,0,0,,,
10168751,,Street Litter,None,2001,,,,Mills Beach Lookout Esplanade,MORNINGTON,3931,,-38.212865,145.047513,0,,,,,,,0,0,0,,,
10168752,,Street Litter,None,2002,,,,Walking Path Opp 841 Esplanade,MORNINGTON,3931,,-38.21237,145.049103,0,,,,,,,0,0,0,,,
10300711,,Street Litter,None,80,,,21,ELIZA STREET,ROSEBUD,3939,,-38.372429,144.869733,0,,,,,,,0,0,0,,,
10300971,,Street Litter,None,2004,,,48,Kerferd Avenue - Portable Pod,SORRENTO,3943,,-38.340225,144.740313,0,,,,,,,0,0,0,,,
10300976,,Street Litter,None,2005,,,,McDowell Street Library Car Park - Portable Pod,ROSEBUD,3939,,-38.357714,144.905243,0,,,,,,,0,0,0,,,
10300979,,Street Litter,None,2006,,,1,Beach Street - Portable Pod,DROMANA,3936,,-38.332295,144.967218,0,,,,,,,0,0,0,,,
10300983,,Street Litter,None,2007,,,156,Salmon Street - Portable Pod,HASTINGS,3915,,-38.308296,145.194126,0,,,,,,,0,0,0,,,
10300987,,Street Litter,None,2008,,,21,Eramosa Road East - Portable Pod,SOMERVILLE,3912,,-38.224254,145.17744,0,,,,,,,0,0,0,,,
10301062,,Street Litter,None,2009,,,,Point Nepean Road - Portable Pod,RYE,3941,,-38.370451,144.824909,0,,,,,,,0,0,0,,,
10301783,,Street Litter,None,2010,,,,Toilet Block Opp Carrigg Street Point Nepean Road,DROMANA,3936,,-38.330449,144.968817,0,,,,,,,0,0,0,,,
10309801,,Street Litter,None,2011,,,,BBQ area Opp Visitor Centre Nepean Highway,DROMANA,3936,,-38.336966,144.955304,0,,,,,,,0,0,0,,,
10309813,,Street Litter,None,2012,,,,Next to toilet block Point Nepean Road,DROMANA,3936,,-38.33564,144.958365,0,,,,,,,0,0,0,,,
10309851,,Street Litter,None,2013,,,,Mothers Beach down HILL,MORNINGTON,3931,,-38.21512,145.036861,0,,,,,,,0,0,0,,240 - NORTH WED,
10330610,,Street Litter,None,2015,,,,Narambi Reserve Hardy Street (Next to Temp Pavillion),MORNINGTON,3931,,-38.226891,145.059067,0,,,,,,,0,0,0,,,
10333566,,Street Litter,None,2016,,,,Mornington Soccer Club and Aths,MORNINGTON,3931,,-38.237968,145.054225,0,,,,,,,0,0,0,,,
10333634,,Street Litter,None,2017,,,,Opp 125 Marine Drive,SAFETY BEACH,3936,,-38.314865,144.990275,0,,,,,,,0,0,0,,,
10335098,,Street Litter,None,2018,,,917,Cnr Jetty Road and Point Nepean Road,ROSEBUD,3939,,-38.35461,144.909444,0,,,,,,,0,0,0,,,
10336489,,Street Litter,None,2019,,,,Flinders Tennis Club 26 Barker Street,FLINDERS,3929,,-38.471999,145.016172,0,,,,,,,0,0,0,,,
10454646,,Street Litter,None,2021,,,,Esplanade at Pedestrian Lights,MOUNT MARTHA,3934,,-38.266563,145.013667,0,,,,,,,0,0,0,,,
10580910,,Street Litter,None,2022,,,,Start of Pen Link Trail Cnr Eramosa Road & Moorooduc Road,MOOROODUC,3933,,-38.213681,145.109791,0,,,,,,,0,0,0,,,
10599494,,Street Litter,None,2023,,,,Opp 591 Point Nepean Road,MCCRAE,3938,,-38.344836,144.935942,0,,,,,,,0,0,0,,,
10600216,,Street Litter,None,2025,,,,Opp Coburn Avenue near Rotunda,MCCRAE,3938,,-38.346769,144.931558,0,,,,,,,0,0,0,,,
10600217,,Street Litter,None,2026,,,,Opp Penny Lane,MCCRAE,3938,,-38.345677,144.934029,0,,,,,,,0,0,0,,,
10609815,,Street Litter,None,2027,,,,Dromana NEW Netball Court,DROMANA,3936,,-38.334157,144.967579,0,,,,,,,0,0,0,,,
10673635,,Street Litter,None,2029,,,,Wannaeue Place - Norm Clark Walk,ROSEBUD,3939,,-38.356418,144.904613,0,,,,,,,0,0,0,,,
10678537,,Street Litter,None,2028,,,,Toilet Block Nelson Street,RYE,3939,,-38.371555,144.821564,0,,,,,,,0,0,0,,,
11001523,,Street Litter,None,2030,,,,Hillview Reserve New Playground,DROMANA,3936,,-38.34527,144.981759,0,,,,,,,0,0,0,,,
11002781,,Street Litter,None,2031,,,88,Helena Street - Citation Reserve Dog park,MOUNT MARTHA,3934,,-38.260994,145.033104,0,,,,,,,0,0,0,,,
11087765,,Street Litter,None,2032,,,,Aldi Hastings Windsor Lane,HASTINGS,3915,,-38.308644,145.188699,0,,,,,,,0,0,0,,,
11114265,,Street Litter,None,2033,,,,Hillview Reserve New Carpark,DROMANA,3936,,-38.345806,144.982358,0,,,,,,,0,0,0,,,
11281138,,Street Litter,None,2034,,,,Boardwalk Pathway Point Nepean Road,RYE,3941,,-38.37011,144.825141,0,,,,,,,0,0,0,,,
11606990,,Street Litter,None,2035,,,,Bus Stop opp THE HIVE,RYE,3941,,-38.370949,144.828376,0,,,,,,,0,0,0,,,
11630107,,Street Litter,None,2036,,,30,Portsmouth Road,BITTERN,3918,,-38.339552,145.171842,0,,,,,,,0,0,0,,,
11631042,,Street Litter,None,2037,,,,Rosebud Tennis Club Hove Road,ROSEBUD,3939,,-38.369153,144.920763,0,,,,,,,0,0,0,,,
11632748,,Street Litter,None,2038,,,,Penton Park 264 Jones Road,SOMERVILLE,3912,,-38.231842,145.17367,0,,,,,,,0,0,0,,,
11647752,,Street Litter,None,2039,,,134,Mount Eliza Way - Bus Stop,MOUNT ELIZA,3930,,-38.186832,145.089477,0,,,,,,,0,0,0,,,
11647753,2040,Street Litter,None,2040,,,139,Mount Eliza Way - Bus Stop,MOUNT ELIZA,3930,,-38.187787,145.089805,0,,,,,,,0,0,0,,,
11647947,,Street Litter,None,2041,,,,Sorrento Netball Club,SORRENTO,3943,,-38.335796,144.734794,0,,,,,,,0,0,0,,,
11879488,,Street Litter,None,2042,,,,Boneo Baseball Club,ROSEBUD,3439,,-38.370284,144.896106,0,,,,,,,0,0,0,,,
11879500,,Street Litter,None,2043,,,,Truemans Road Dog Park,TOOTGAROOK,3941,,-38.37779,144.858935,0,,,,,,,0,0,0,,,
12024642,,Street Litter,None,2044,,,Cellarbrations,1 Balnarring Rd,BALNARRING,3926,,-38.373268,145.126154,0,,,,,,,0,0,0,,,
12024653,,Street Litter,None,2045,,,Goolgowie Reserve Dog Playground,20 Yambill Ave,ROSEBUD,3939,,-38.383417,144.928881,0,,,,,,,0,0,0,,,
